result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness
3e7012bc59b1,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",544,98,68,48,4,0.6938775510204082,4.459183673469388,136.0,24.5,21.25,0,0,0,0,1,0,1,0.20460342932888803,0.005050908495681461,"[0.0028514502507386574, 0.00046249304141676717, 0.004262419451366767]","[0.6938775510204082, 0.9690721649484536, 1.0, 1.0, 1.0]","[0.11224489795918367, 0.35051546391752575, 0.5729166666666666, 0.7368421052631579, 0.8829787234042553]",1.75,3,3.7412101868544996,9,10.25,11,82.48464285714289,8.710357142857145,0.30178571428571427,0.09947089947089947,0.11501322751322751,0.020238095238095236,0.037830687830687826,0.18974867724867725,0.1644179894179894,0.12611237800482547,0.021027813768192127,0.25
6c03874b239d,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",424,73,58,43,5,0.7945205479452054,4.7534246575342465,84.8,14.6,14.4,0,0,0,0,0,0,0,0.2126350836500377,0.015027729244459248,"[0.006080014175838894, 0.015833608640564822, 0.005237101515134179, 0.0029047341573806007]","[0.7945205479452054, 0.9861111111111112, 1.0, 1.0, 1.0]","[0.1506849315068493, 0.4722222222222222, 0.8028169014084507, 0.9428571428571428, 0.9855072463768116]",1.6,3,2.948952822369303,7,8.2,9,88.04997560975613,5.052341463414635,0.26602025425554837,0.1498728722258134,0.1498728722258134,0.027149321266968326,0.011764705882352941,0.10843783667313078,0.11095884507649213,0.10894235336419308,0.004964505125892804,0.09090909090909091
25c58a88d59e,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",492,78,62,46,5,0.7948717948717948,5.17948717948718,98.2,15.6,15.2,0,0,0,3,0,0,3,0.21123604624743622,0.01989256378376124,"[0.00785140015862204, 0.012873459946025512, 0.009979282725941063, 0.009080984736933861]","[0.7948717948717948, 1.0, 1.0, 1.0, 1.0]","[0.1282051282051282, 0.4025974025974026, 0.7236842105263158, 0.88, 0.9594594594594594]",1.0,2,2.920559159046367,7,7.4,11,75.9720434782609,7.2338260869565225,0.28234126984126984,0.1640873015873016,0.14503968253968252,0.05218253968253968,0.04900793650793651,0.14503968253968252,0.1119047619047619,0.11223799351489905,0.007762579931095748,0.25
8306d03f6036,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",417,67,54,38,3,0.8059701492537313,5.104477611940299,138.66666666666666,22.333333333333332,20.666666666666668,0,0,0,3,0,0,3,0.21495095747463394,0.005155965099986781,"[0.0008924904469314043, 0.004263474653055377]","[0.8059701492537313, 1.0, 1.0, 1.0, 1.0]","[0.1791044776119403, 0.45454545454545453, 0.7384615384615385, 0.84375, 0.9047619047619048]",2.6666666666666665,4,2.894000322997416,7,8.666666666666666,11,69.8142307692308,9.98076923076923,0.26992143658810325,0.1812570145903479,0.07351290684624018,0.04264870931537598,0.03984287317620651,0.1717171717171717,0.12570145903479235,0.14613442890571826,0.0003327574767003072,0.5
8af03857fd87,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",387,67,54,38,6,0.8059701492537313,4.611940298507463,64.33333333333333,11.166666666666666,10.833333333333334,0,0,1,3,0,0,3,0.2104063337591939,0.09126039047380945,"[0.0013708931622487819, 0.00755281075016484, 0.009831899404525751, 0.026861274242401117, 0.1825340986251831]","[0.8059701492537313, 0.9848484848484849, 1.0, 1.0, 1.0]","[0.13432835820895522, 0.45454545454545453, 0.7538461538461538, 0.875, 0.9365079365079365]",1.1666666666666667,2,2.301058201058201,7,5.166666666666667,7,104.11705823293175,2.173674698795182,0.27362278244631183,0.22278244631185806,0.09579831932773109,0.0,0.0873015873015873,0.0984593837535014,0.07595704948646124,0.11031495260469841,0.009422004907580384,0.25
b58863463d7e,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",376,71,53,35,3,0.7464788732394366,4.169014084507042,124.66666666666667,23.666666666666668,20.333333333333332,0,0,0,6,0,0,6,0.21423945446976092,0.010275795067014287,"[0.00805354467546096, 0.0022222503915533265]","[0.7464788732394366, 0.9571428571428572, 1.0, 1.0, 1.0]","[0.1267605633802817, 0.4142857142857143, 0.6956521739130435, 0.8970588235294118, 0.9701492537313433]",2.3333333333333335,3,3.2638157894736843,10,11.0,13,84.17459349593496,8.309024390243906,0.2558641975308642,0.14135802469135803,0.09382716049382715,0.013888888888888888,0.09814814814814815,0.19783950617283952,0.1743827160493827,0.11359392693548491,0.001755763486446349,0.25
cd408df9f495,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",430,70,54,41,5,0.7714285714285715,5.071428571428571,86.0,14.0,13.2,0,0,0,0,1,0,1,0.21141196060471418,0.03937296587409396,"[0.0024376299646165778, 0.010678567669608396, 0.031197500078365054, 0.03443223403559789]","[0.7714285714285715, 1.0, 1.0, 1.0, 1.0]","[0.17142857142857143, 0.4927536231884058, 0.75, 0.8955223880597015, 0.9696969696969697]",1.4,3,2.5327421210029906,7,7.0,10,81.6725,5.842500000000005,0.27106227106227104,0.16967032967032966,0.12996336996336996,0.07252747252747252,0.02761904761904762,0.11553113553113553,0.06952380952380952,0.10479714292468446,0.007410751216539835,0.09090909090909091
0e3b04076ef1,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",480,86,63,39,4,0.7325581395348837,4.453488372093023,119.25,21.5,19.5,0,0,0,3,0,0,3,0.21443252862706358,0.028928068350461206,"[0.009314262866973871, 0.019377641846435256, 0.014700197812282684]","[0.7325581395348837, 0.9882352941176471, 1.0, 1.0, 1.0]","[0.13953488372093023, 0.4470588235294118, 0.7738095238095238, 0.9397590361445783, 1.0]",2.75,4,3.0594759867406722,8,10.75,15,80.10219387755103,8.173163265306123,0.3074197722567288,0.13044254658385093,0.07700051759834368,0.039596273291925464,0.041702898550724635,0.18214544513457556,0.12957298136645962,0.15718967444968945,0.001369615171841032,0.5
f7661151ef59,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",396,66,53,37,5,0.803030303030303,4.9393939393939394,79.2,13.2,13.0,0,0,0,0,1,0,1,0.2118967524519912,0.022030788660049427,"[0.006023877196841776, 0.017598953180842924, 0.010781809687614441, 0.009656937254799713]","[0.803030303030303, 0.9846153846153847, 1.0, 1.0, 1.0]","[0.16666666666666666, 0.5384615384615384, 0.796875, 0.8888888888888888, 0.9516129032258065]",0.8,2,2.6679282810685248,6,6.8,8,91.22218181818182,4.361454545454546,0.26823176823176825,0.1825174825174825,0.11928071928071927,0.06993006993006992,0.03076923076923077,0.13636363636363635,0.06103896103896104,0.11418841643766924,0.006441167521985813,0.09090909090909091
6fca5c44df1e,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",384,68,51,34,4,0.75,4.514705882352941,95.25,17.0,15.25,0,0,0,6,0,0,6,0.21259542486884378,0.005022340264671299,"[0.0009242174300280459, 0.0018187974180494115, 0.004790495548929491]","[0.75, 0.9850746268656716, 1.0, 1.0, 1.0]","[0.16176470588235295, 0.5223880597014925, 0.7727272727272727, 0.9384615384615385, 1.0]",1.75,3,3.296851404409544,10,8.5,11,82.90000000000002,6.665000000000003,0.2809873949579832,0.08697478991596638,0.1383403361344538,0.05661764705882353,0.11554621848739495,0.12888655462184873,0.10882352941176471,0.12480642036958174,0.00504382268828063,0.25
838a8edbb261,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",568,103,67,50,5,0.6504854368932039,4.427184466019417,113.6,20.6,17.8,0,0,0,5,0,0,5,0.20928912435259137,0.011111867238604842,"[0.0022675246910006663, 0.0020271760640127034, 0.007274891081310464, 0.01065414264088585]","[0.6504854368932039, 0.9509803921568627, 1.0, 1.0, 1.0]","[0.1262135922330097, 0.4215686274509804, 0.7029702970297029, 0.88, 0.9494949494949495]",2.2,7,3.5705973532207356,11,9.2,12,91.82845762711865,6.314000000000004,0.27666666666666667,0.1288888888888889,0.08777777777777777,0.03111111111111111,0.06222222222222222,0.20333333333333334,0.10222222222222223,0.11780297214334662,0.011656423720785458,0.25
2d351f895155,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",353,65,48,34,5,0.7384615384615385,4.323076923076923,70.6,13.0,12.2,0,0,0,0,0,0,0,0.21130434937655607,0.005190753463714837,"[0.003822707704135342, 0.0003861125026430323, 0.00016062978714231901, 0.00601205693350898]","[0.7384615384615385, 1.0, 1.0, 1.0, 1.0]","[0.15384615384615385, 0.5, 0.8253968253968254, 0.9838709677419355, 1.0]",0.6,1,2.5827179844421226,6,6.6,8,99.8933076923077,3.2016923076923085,0.28045621045621044,0.1507092907092907,0.09118548118548118,0.063003663003663,0.045384615384615384,0.18204129204129205,0.09118548118548118,0.1041863253622344,0.007625973672856057,0.25
ec0fc6542c6b,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",456,76,57,40,5,0.75,4.947368421052632,91.2,15.2,14.6,0,0,0,1,0,0,1,0.2141642220509358,0.009918722514638295,"[0.0033116719638458247, 0.006860123740302176, 0.004853854727263407, 0.004811794597865182]","[0.75, 0.9866666666666667, 1.0, 1.0, 1.0]","[0.15789473684210525, 0.5066666666666667, 0.8378378378378378, 0.958904109589041, 1.0]",1.6,3,2.7508648340906405,7,7.4,10,83.18089655172416,5.979908045977009,0.2779761904761905,0.15734126984126984,0.09662698412698412,0.05138888888888889,0.03333333333333333,0.1248015873015873,0.09623015873015872,0.13337836662928262,0.0019062283240965927,0.5
d2f908ebecfc,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",402,72,57,36,5,0.7916666666666666,4.513888888888889,80.4,14.4,13.6,0,0,0,2,1,0,3,0.21035792751917765,0.01214172144730885,"[0.009343147277832031, 0.002486959809348682, 0.0050063725501771905, 0.007446963257259798]","[0.7916666666666666, 0.9859154929577465, 1.0, 1.0, 1.0]","[0.16666666666666666, 0.5352112676056338, 0.8, 0.927536231884058, 1.0]",1.0,3,2.7987693201107837,7,6.6,7,92.13539759036148,4.53219277108434,0.2588235294117647,0.13971988795518206,0.111484593837535,0.03095238095238095,0.05952380952380952,0.13815126050420168,0.14128851540616247,0.12640806942275076,0.009518817387612899,0.5
201f794332e3,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",454,82,58,36,4,0.7073170731707317,4.439024390243903,113.5,20.5,18.0,0,0,0,8,0,0,8,0.21503060611467514,0.013440208076994049,"[0.00648954851286751, 0.006103947616758781, 0.007566815985864783]","[0.7073170731707317, 0.9876543209876543, 1.0, 1.0, 1.0]","[0.15853658536585366, 0.4444444444444444, 0.725, 0.9240506329113924, 0.9743589743589743]",2.5,5,3.5186688311688314,11,8.5,14,83.88032894736844,7.4598684210526365,0.2634744623655914,0.1309475806451613,0.06145833333333334,0.008064516129032258,0.1114247311827957,0.1778225806451613,0.1051747311827957,0.13803143934770065,0.0001734601966179028,0.25
713ea586b4eb,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",360,60,45,30,5,0.75,4.866666666666666,72.0,12.0,11.6,0,0,0,1,0,0,1,0.20835652104739485,0.012587336297073079,"[0.0013946614095143028, 0.011200382595970532, 4.5699969170587273e-05, 0.012533928619490736]","[0.75, 1.0, 1.0, 1.0, 1.0]","[0.18333333333333332, 0.6610169491525424, 0.896551724137931, 0.9824561403508771, 1.0]",1.0,4,2.3740560980650494,5,5.4,6,88.87353424657537,4.490301369863015,0.24545454545454545,0.1193939393939394,0.13272727272727272,0.10272727272727272,0.03151515151515152,0.13272727272727272,0.06787878787878789,0.11999969229553685,0.01352163033117848,0.5
ee8682a9e728,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",373,66,48,32,5,0.7272727272727273,4.590909090909091,74.6,13.2,12.8,0,0,2,2,1,0,3,0.20955721481192496,0.02275218944700938,"[0.008985749312809543, 0.0011429831622138953, 0.010785318083233297, 0.024590328335762024]","[0.7272727272727273, 1.0, 1.0, 1.0, 1.0]","[0.16666666666666666, 0.6, 0.9375, 0.9682539682539683, 0.9838709677419355]",0.8,2,2.6915313852813854,7,6.4,8,103.30789610389613,2.675740259740259,0.26343240093240095,0.15516317016317016,0.1090967365967366,0.0,0.07553030303030303,0.1187995337995338,0.08728438228438229,0.1274711200685212,0.011120242802118263,0.5
02e4f932a2b7,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",298,51,41,27,3,0.803921568627451,4.7254901960784315,99.33333333333333,17.0,16.333333333333332,0,0,0,0,3,0,3,0.21490705064219287,0.008958040850847115,"[0.003651119241810802, 0.005306921609036314]","[0.803921568627451, 1.0, 1.0, 1.0, 1.0]","[0.19607843137254902, 0.58, 0.7755102040816326, 0.8541666666666666, 0.9148936170212766]",1.3333333333333333,2,3.051570197044335,8,9.666666666666666,11,85.01500000000003,6.370000000000001,0.2719298245614035,0.17763157894736842,0.05921052631578947,0.041666666666666664,0.05921052631578947,0.15679824561403508,0.17434210526315788,0.13427567301374493,0.0004205711415824487,1.0
4a18be06e06c,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",475,80,59,41,5,0.7375,4.8,94.8,16.0,15.0,0,0,0,2,0,0,2,0.20854184990975916,0.015774031118913123,"[0.003556248274716456, 0.016052143604724428, 0.00621866082388256, 0.005721009534502802]","[0.7375, 0.9493670886075949, 1.0, 1.0, 1.0]","[0.1375, 0.43037974683544306, 0.7307692307692307, 0.8701298701298701, 0.9342105263157895]",1.4,2,2.878790849673203,7,8.2,11,86.03000000000002,5.98,0.26372549019607844,0.1508496732026144,0.09176470588235294,0.06333333333333332,0.05287581699346405,0.17084967320261438,0.10019607843137254,0.13885948152253122,0.013150972606449873,0.5
261776d17033,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",557,91,71,49,5,0.7802197802197802,5.0,111.4,18.2,17.4,0,0,0,1,0,0,1,0.21279137155839375,0.011570685738357539,"[0.009771433312854017, 0.0059898471915638685, 0.005021839824497193, 0.0023582511478]","[0.7802197802197802, 0.9888888888888889, 1.0, 1.0, 1.0]","[0.13186813186813187, 0.4444444444444444, 0.7415730337078652, 0.9204545454545454, 0.9885057471264368]",1.2,2,2.9390496471285146,9,7.4,9,79.16633644859814,7.533570093457943,0.21886067149225044,0.15822189506400033,0.1411360569255306,0.07202388255019834,0.03014354066985646,0.1551179814337709,0.10900503005766163,0.10907528436545169,0.00465192930918068,0.09090909090909091
2309bdc84c02,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",350,62,42,30,5,0.6774193548387096,4.564516129032258,69.8,12.4,11.8,0,0,0,0,0,0,0,0.21116770396287413,0.017046182306985985,"[0.0038470500518405226, 0.012409427572810439, 0.012299931475094367, 0.0055359555142266426]","[0.6774193548387096, 0.9344262295081968, 0.9833333333333333, 1.0, 1.0]","[0.1774193548387097, 0.45901639344262296, 0.7833333333333333, 0.9322033898305084, 0.9827586206896551]",0.4,2,2.447040181097906,6,5.8,7,98.06705405405408,3.2576756756756744,0.3076190476190476,0.08523809523809524,0.10952380952380952,0.03428571428571429,0.0,0.19238095238095237,0.09285714285714285,0.13783547372529,0.007899264500219938,0.5
8dba802be386,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",419,66,54,38,5,0.8181818181818182,5.212121212121212,83.8,13.2,13.2,0,0,0,1,1,0,2,0.20881504456315236,0.020195405776538528,"[0.005596977283084198, 0.015260105000601848, 0.0033101571930779228, 0.016223572076313086]","[0.8181818181818182, 0.9846153846153847, 1.0, 1.0, 1.0]","[0.16666666666666666, 0.5846153846153846, 0.859375, 1.0, 1.0]",1.4,4,2.631709956709957,5,6.4,9,90.13250000000001,4.662500000000001,0.23565767565767567,0.1923942723942724,0.14814518814518815,0.05934065934065934,0.043003663003663005,0.10808524808524808,0.10528804528804529,0.11342772570523349,0.012604583299663463,0.25
6d87162d811e,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",484,81,59,43,5,0.7283950617283951,4.864197530864198,96.8,16.2,15.4,0,0,0,2,0,0,2,0.2132775784198892,0.017227755044015802,"[0.01569127150170216, 0.004509613610277269, 0.00027809456141306144, 0.013976530414639116]","[0.7283950617283951, 0.9625, 1.0, 1.0, 1.0]","[0.13580246913580246, 0.4625, 0.7721518987341772, 0.9102564102564102, 0.948051948051948]",2.4,4,2.764288128019781,8,6.2,7,85.12200000000003,6.1563333333333325,0.28739495798319326,0.16638655462184873,0.11465919701213818,0.03333333333333333,0.03968253968253968,0.12324929971988795,0.08860877684407095,0.12359195586406824,0.0036795155861897855,0.5
9e802e93052c,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",484,86,65,42,5,0.7558139534883721,4.569767441860465,96.8,17.2,16.4,0,0,0,2,0,0,2,0.21059980763514005,0.016968753149234447,"[0.004549961772739364, 0.018221954231733783, 0.0016337748084749304, 0.009531815485520817]","[0.7558139534883721, 1.0, 1.0, 1.0, 1.0]","[0.13953488372093023, 0.4470588235294118, 0.7857142857142857, 0.927710843373494, 0.9878048780487805]",2.4,4,3.001759800855927,8,7.8,9,90.3336907216495,5.4790927835051555,0.23421052631578945,0.18939849624060148,0.07962406015037593,0.031052631578947366,0.05639097744360902,0.1249624060150376,0.10443609022556391,0.10096257202553027,0.009035057155688087,0.09090909090909091
55e25e97789b,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",582,91,71,54,5,0.7802197802197802,5.318681318681318,116.4,18.2,17.0,0,0,0,1,1,0,2,0.21648775248324262,0.02652851392825445,"[0.01248842477798462, 0.012448504476836236, 0.005618790035203353, 0.02250130856648469]","[0.7802197802197802, 1.0, 1.0, 1.0, 1.0]","[0.10989010989010989, 0.37777777777777777, 0.651685393258427, 0.8295454545454546, 0.9425287356321839]",1.0,2,2.808197696023783,9,8.0,9,72.57842718446604,8.25370873786408,0.2926960784313725,0.1440032679738562,0.12214052287581699,0.02426470588235294,0.021111111111111112,0.16436274509803922,0.142140522875817,0.11847459186207164,0.0027408325405170464,0.09090909090909091
dff7f73a973d,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",428,71,52,36,5,0.7323943661971831,4.943661971830986,85.6,14.2,13.6,0,0,0,1,2,0,3,0.21203384484563556,0.01920798222223917,"[0.002879361432008065, 0.01358111952290389, 0.02130653858184814, 0.0006489449077182463]","[0.7323943661971831, 0.9571428571428572, 0.9855072463768116, 1.0, 1.0]","[0.15492957746478872, 0.4857142857142857, 0.7391304347826086, 0.9264705882352942, 0.9850746268656716]",0.6,1,2.5355112735312226,6,6.6,9,88.06157142857145,5.15009523809524,0.2664835164835165,0.1539835164835165,0.09821428571428571,0.05755494505494506,0.07184065934065934,0.15288461538461537,0.05645604395604396,0.11119252985174005,0.0061669827346970685,0.09090909090909091
ab1c383dc5d6,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",523,87,66,49,5,0.7586206896551724,4.896551724137931,104.6,17.4,16.4,0,0,0,1,2,0,3,0.21629233060239936,0.013242252426918108,"[0.008427252251692496, 0.008382724576340983, 0.0001277669465347131, 0.009546761079268024]","[0.7586206896551724, 0.9883720930232558, 1.0, 1.0, 1.0]","[0.13793103448275862, 0.43023255813953487, 0.788235294117647, 0.9404761904761905, 0.963855421686747]",1.2,3,3.049920206920497,8,7.8,9,87.29415384615386,6.250846153846158,0.25514767310432945,0.17529608334561894,0.1126689272200108,0.06615067079463365,0.033402132782937737,0.1485920684063099,0.10090422133765786,0.10594300970886693,0.002349988778830525,0.09090909090909091
87ec884583d9,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",489,80,61,43,5,0.7625,5.05,97.8,16.0,15.6,0,0,0,3,2,0,5,0.21098787747612296,0.014909247031671291,"[0.010810677919076611, 0.013198757910320907, 0.005747165854531111, 6.189237941395254e-05]","[0.7625, 0.9873417721518988, 1.0, 1.0, 1.0]","[0.15, 0.5063291139240507, 0.8205128205128205, 0.935064935064935, 0.9868421052631579]",0.8,1,2.9261621364088155,7,7.2,8,75.9720434782609,7.2338260869565225,0.29608395989974934,0.1770050125313283,0.059743107769423556,0.032550125313283204,0.06588345864661654,0.12901002506265663,0.11510025062656641,0.12905077862017084,0.00825891747372226,0.25
70cbf6d103d4,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",451,73,56,39,5,0.7671232876712328,5.054794520547945,90.2,14.6,14.6,0,0,0,4,0,0,4,0.21465730248836049,0.010533443921142152,"[0.0037778238455454527, 0.000806997219721467, 0.006308197975158691, 0.010173868801858693]","[0.7671232876712328, 1.0, 1.0, 1.0, 1.0]","[0.1780821917808219, 0.5972222222222222, 0.8169014084507042, 0.9, 0.9420289855072463]",1.0,3,2.5544329004329005,6,5.8,6,76.37400000000002,6.929333333333336,0.23186813186813188,0.15219780219780218,0.1368131868131868,0.08434065934065935,0.05467032967032967,0.10824175824175825,0.11112637362637362,0.116149467049223,0.0009200674492472194,0.25
317bd9890961,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",559,88,70,54,5,0.7954545454545454,5.25,111.8,17.6,16.4,0,0,0,1,1,0,2,0.21151682907347075,0.018095480191587188,"[0.012664003805680696, 0.015909615068724653, 0.00572906938982215, 0.0018882721189468765]","[0.7954545454545454, 1.0, 1.0, 1.0, 1.0]","[0.11363636363636363, 0.41379310344827586, 0.8255813953488372, 0.9529411764705882, 0.9880952380952381]",1.4,2,2.8439261196469436,9,8.0,9,76.64664705882355,7.636588235294116,0.293499926286304,0.1845982603567743,0.11302619293331367,0.06390977443609022,0.033402132782937737,0.14524841515553588,0.08892623716153128,0.10952438007701527,0.007201014279026696,0.09090909090909091
9713ce17a7f1,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",375,66,53,33,3,0.803030303030303,4.484848484848484,124.33333333333333,22.0,20.0,0,0,0,4,0,0,4,0.21258517930453474,0.002979372968577365,"[0.0022307162875538356, 0.0007486566810235296]","[0.803030303030303, 0.9846153846153847, 1.0, 1.0, 1.0]","[0.16666666666666666, 0.5384615384615384, 0.796875, 0.8888888888888888, 0.9516129032258065]",4.333333333333333,5,3.3820706251351935,9,9.0,10,87.76583333333336,7.642500000000002,0.22956937799043062,0.16838915470494417,0.12532695374800637,0.02666666666666667,0.07269537480063795,0.13808612440191387,0.13569377990430623,0.12339138262199634,0.005064313816898702,0.25
577128a34736,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",474,75,58,44,5,0.7733333333333333,5.2,94.8,15.0,14.0,0,0,0,1,1,0,2,0.2126707369757001,0.015300308071173621,"[0.012849977221151776, 0.013014929041717999, 0.0028730254668694055, 0.0018626844126080622]","[0.7733333333333333, 1.0, 1.0, 1.0, 1.0]","[0.16, 0.527027027027027, 0.7945205479452054, 0.9027777777777778, 0.9859154929577465]",0.8,2,2.851607142857143,10,7.4,10,76.60170786516855,6.996943820224718,0.26916971916971916,0.15625763125763126,0.14584859584859586,0.01111111111111111,0.026495726495726495,0.13432539682539682,0.10517399267399268,0.10205521366812965,0.0048931984745679835,0.09090909090909091
f488acd2902a,"['gemini-1.5-flash', 'petrol-diesel-pump']","['model', 'id']",530,91,66,47,5,0.7252747252747253,4.736263736263736,106.0,18.2,17.2,0,0,0,5,0,0,5,0.21175675834361102,0.0065053094366584185,"[0.0008690510133300133, 0.003664109743002686, 0.007878913482030236, 0.0005985446349539014]","[0.7252747252747253, 0.9888888888888889, 1.0, 1.0, 1.0]","[0.13186813186813187, 0.5, 0.8089887640449438, 0.9431818181818182, 0.9885057471264368]",1.6,3,2.8943284493284493,9,8.2,10,86.35096226415097,6.481773584905664,0.2732080200501253,0.11502088554720133,0.15671679197994987,0.042222222222222223,0.061637426900584796,0.11015037593984962,0.11919799498746866,0.06804639642888849,0.006322127553176848,0.0625
d6e0c84d5fbd,"['gemini-1.5-flash', 'petrol-diesel-pump']","['model', 'id']",522,92,62,46,5,0.6739130434782609,4.565217391304348,104.4,18.4,17.2,0,0,0,2,0,0,2,0.21187386622175503,0.006577602760259052,"[0.002221053176456017, 0.0026306428897657497, 0.006828033662104355, 0.0014754757921919825]","[0.6739130434782609, 0.967032967032967, 1.0, 1.0, 1.0]","[0.11956521739130435, 0.45054945054945056, 0.7111111111111111, 0.8539325842696629, 0.9431818181818182]",2.4,3,2.8472815107597715,7,7.6,9,92.98318181818182,5.755454545454544,0.26864661654135336,0.1439097744360902,0.1554887218045113,0.031052631578947366,0.031052631578947366,0.13172932330827067,0.1069172932330827,0.0664940241611365,0.006087911796888834,0.0625
94c6578e62e0,"['gemini-1.5-flash', 'petrol-diesel-pump']","['model', 'id']",415,71,46,37,5,0.647887323943662,4.76056338028169,83.0,14.2,13.4,0,0,0,1,0,0,1,0.2108691711504538,0.024346159583476384,"[0.011139661163994785, 0.013834961014564606, 0.01818145579761929, 0.005536241190774088]","[0.647887323943662, 0.9714285714285714, 0.9855072463768116, 1.0, 1.0]","[0.16901408450704225, 0.4857142857142857, 0.7681159420289855, 0.9117647058823529, 0.9552238805970149]",2.2,4,2.4933661740558293,6,6.2,8,94.17395180722893,4.247855421686751,0.30746336996337,0.15984432234432233,0.113507326007326,0.029166666666666667,0.014285714285714285,0.15517399267399268,0.09633699633699634,0.0631752230904319,0.008097301939491264,0.0625
1a56a5054149,"['gemini-1.5-flash', 'petrol-diesel-pump']","['model', 'id']",365,64,51,36,5,0.796875,4.453125,72.6,12.8,12.0,0,0,0,4,0,0,4,0.20650130122426957,0.014180763349646616,"[0.002536687641948837, 0.014760049364783562, 0.008918690681457536, 0.0021460990111032974]","[0.796875, 1.0, 1.0, 1.0, 1.0]","[0.15625, 0.5079365079365079, 0.7903225806451613, 0.9344262295081968, 0.9833333333333333]",1.8,4,2.664519140989729,6,6.6,10,110.4823855421687,1.9731566265060252,0.285,0.14083333333333334,0.14333333333333334,0.01,0.06166666666666667,0.17333333333333334,0.09666666666666666,0.08705269929134485,0.016833041791859737,0.16666666666666666
eff04e04daad,"['gemini-1.5-flash', 'petrol-diesel-pump']","['model', 'id']",424,72,52,40,5,0.7222222222222222,4.777777777777778,84.8,14.4,14.0,0,0,0,0,0,0,0,0.2095545320174633,0.009862206379572566,"[0.006148653229077677, 0.0013592882288826769, 0.007179166873296117, 0.005037304427888661]","[0.7222222222222222, 1.0, 1.0, 1.0, 1.0]","[0.125, 0.5070422535211268, 0.7571428571428571, 0.9130434782608695, 0.9852941176470589]",2.2,3,2.578304550885196,7,6.0,8,96.90723255813955,4.01567441860465,0.24531351001939236,0.15287653522947642,0.18648998060762767,0.04285714285714286,0.0,0.16354234001292825,0.08177117000646413,0.07794137434525923,0.010726580205472291,0.16666666666666666
